date,home_team,away_team,actual_total,market_total_line,model_total,edge,bet_side,bet_result,profit_units,staked_units,n_train_games,skip_reason
2024-12-31,Boston Celtics,Toronto Raptors,196,233.16666666666666,,,NO_BET,NO_BET,0.0,0.0,468,insufficient_history
2024-12-31,Indiana Pacers,Milwaukee Bucks,232,230.16666666666666,,,NO_BET,NO_BET,0.0,0.0,468,insufficient_history
2024-12-31,Los Angeles Lakers,Cleveland Cavaliers,232,229.0,,,NO_BET,NO_BET,0.0,0.0,468,insufficient_history
2024-12-31,Oklahoma City Thunder,Minnesota Timberwolves,218,216.16666666666666,,,NO_BET,NO_BET,0.0,0.0,468,insufficient_history
2024-12-31,Phoenix Suns,Memphis Grizzlies,229,235.5,,,NO_BET,NO_BET,0.0,0.0,468,insufficient_history
2024-12-31,San Antonio Spurs,LA Clippers,208,217.16666666666666,,,NO_BET,NO_BET,0.0,0.0,468,insufficient_history
2025-01-01,Denver Nuggets,Atlanta Hawks,259,246.33333333333334,,,NO_BET,NO_BET,0.0,0.0,474,insufficient_history
2025-01-01,Detroit Pistons,Orlando Magic,201,211.5,,,NO_BET,NO_BET,0.0,0.0,474,insufficient_history
2025-01-01,Houston Rockets,Dallas Mavericks,209,221.5,,,NO_BET,NO_BET,0.0,0.0,474,insufficient_history
2025-01-01,Miami Heat,New Orleans Pelicans,227,222.16666666666666,,,NO_BET,NO_BET,0.0,0.0,474,insufficient_history
2025-01-01,New York Knicks,Utah Jazz,222,231.16666666666666,,,NO_BET,NO_BET,0.0,0.0,474,insufficient_history
2025-01-01,Sacramento Kings,Philadelphia 76ers,220,223.5,,,NO_BET,NO_BET,0.0,0.0,474,insufficient_history
2025-01-01,Toronto Raptors,Brooklyn Nets,243,221.5,,,NO_BET,NO_BET,0.0,0.0,474,insufficient_history
2025-01-01,Washington Wizards,Chicago Bulls,232,237.16666666666666,,,NO_BET,NO_BET,0.0,0.0,474,insufficient_history
2025-01-02,Golden State Warriors,Philadelphia 76ers,244,217.66666666666666,,,NO_BET,NO_BET,0.0,0.0,482,insufficient_history
2025-01-02,Los Angeles Lakers,Portland Trail Blazers,220,225.0,,,NO_BET,NO_BET,0.0,0.0,482,insufficient_history
2025-01-02,Miami Heat,Indiana Pacers,243,224.33333333333334,,,NO_BET,NO_BET,0.0,0.0,482,insufficient_history
2025-01-02,Milwaukee Bucks,Brooklyn Nets,223,219.0,,,NO_BET,NO_BET,0.0,0.0,482,insufficient_history
2025-01-02,Minnesota Timberwolves,Boston Celtics,233,219.5,,,NO_BET,NO_BET,0.0,0.0,482,insufficient_history
2025-01-02,Oklahoma City Thunder,LA Clippers,214,219.33333333333334,,,NO_BET,NO_BET,0.0,0.0,482,insufficient_history
2025-01-03,Dallas Mavericks,Cleveland Cavaliers,256,230.5,,,NO_BET,NO_BET,0.0,0.0,488,insufficient_history
2025-01-03,Denver Nuggets,San Antonio Spurs,223,236.5,,,NO_BET,NO_BET,0.0,0.0,488,insufficient_history
2025-01-03,Detroit Pistons,Charlotte Hornets,192,216.5,,,NO_BET,NO_BET,0.0,0.0,488,insufficient_history
2025-01-03,Houston Rockets,Boston Celtics,195,220.66666666666666,,,NO_BET,NO_BET,0.0,0.0,488,insufficient_history
2025-01-03,Los Angeles Lakers,Atlanta Hawks,221,231.33333333333334,,,NO_BET,NO_BET,0.0,0.0,488,insufficient_history
2025-01-03,New Orleans Pelicans,Washington Wizards,252,232.66666666666666,,,NO_BET,NO_BET,0.0,0.0,488,insufficient_history
2025-01-03,Oklahoma City Thunder,New York Knicks,224,221.66666666666666,,,NO_BET,NO_BET,0.0,0.0,488,insufficient_history
2025-01-03,Sacramento Kings,Memphis Grizzlies,271,238.5,,,NO_BET,NO_BET,0.0,0.0,488,insufficient_history
2025-01-03,Toronto Raptors,Orlando Magic,203,216.33333333333334,,,NO_BET,NO_BET,0.0,0.0,488,insufficient_history
2025-01-04,Brooklyn Nets,Philadelphia 76ers,217,214.33333333333334,,,NO_BET,NO_BET,0.0,0.0,497,insufficient_history
2025-01-04,Chicago Bulls,New York Knicks,265,234.83333333333334,,,NO_BET,NO_BET,0.0,0.0,497,insufficient_history
2025-01-04,Detroit Pistons,Minnesota Timberwolves,224,217.66666666666666,,,NO_BET,NO_BET,0.0,0.0,497,insufficient_history
2025-01-04,Golden State Warriors,Memphis Grizzlies,234,234.16666666666666,,,NO_BET,NO_BET,0.0,0.0,497,insufficient_history
2025-01-04,Indiana Pacers,Phoenix Suns,234,233.5,,,NO_BET,NO_BET,0.0,0.0,497,insufficient_history
2025-01-04,LA Clippers,Atlanta Hawks,236,227.83333333333334,,,NO_BET,NO_BET,0.0,0.0,497,insufficient_history
2025-01-04,Miami Heat,Utah Jazz,236,223.5,,,NO_BET,NO_BET,0.0,0.0,497,insufficient_history
2025-01-04,Milwaukee Bucks,Portland Trail Blazers,207,227.33333333333334,,,NO_BET,NO_BET,0.0,0.0,497,insufficient_history
2025-01-04,San Antonio Spurs,Denver Nuggets,233,237.0,,,NO_BET,NO_BET,0.0,0.0,497,insufficient_history
2025-01-05,Cleveland Cavaliers,Charlotte Hornets,220,223.0,228.5055734986686,5.5055734986686105,OVER,LOSS,-1.0,1.0,506,
2025-01-05,Golden State Warriors,Sacramento Kings,228,225.33333333333334,223.53567019295434,-1.7976631403790009,NO_BET,NO_BET,0.0,0.0,506,
2025-01-05,Houston Rockets,Los Angeles Lakers,234,218.33333333333334,218.8635240788626,0.5301907455292678,NO_BET,NO_BET,0.0,0.0,506,
2025-01-05,Oklahoma City Thunder,Boston Celtics,197,221.5,221.12166578137465,-0.3783342186253549,NO_BET,NO_BET,0.0,0.0,506,
2025-01-05,Orlando Magic,Utah Jazz,197,212.16666666666666,229.62649370023294,17.459827033566285,OVER,LOSS,-1.0,1.0,506,
2025-01-05,Washington Wizards,New Orleans Pelicans,208,235.16666666666666,227.01212612043855,-8.154540546228105,UNDER,WIN,0.9090909090909091,1.0,506,
2025-01-06,Brooklyn Nets,Indiana Pacers,212,222.83333333333334,227.69122570702845,4.857892373695108,OVER,LOSS,-1.0,1.0,512,
2025-01-06,Chicago Bulls,San Antonio Spurs,224,236.5,232.6322766965513,-3.867723303448713,NO_BET,NO_BET,0.0,0.0,512,
2025-01-06,Detroit Pistons,Portland Trail Blazers,233,225.5,227.32107828868342,1.8210782886834238,NO_BET,NO_BET,0.0,0.0,512,
2025-01-06,Memphis Grizzlies,Dallas Mavericks,223,232.33333333333334,231.6290130472828,-0.704320286050546,NO_BET,NO_BET,0.0,0.0,512,
2025-01-06,Minnesota Timberwolves,LA Clippers,214,214.5,223.76862721333987,9.268627213339869,OVER,LOSS,-1.0,1.0,512,
2025-01-06,New York Knicks,Orlando Magic,197,210.0,221.03640876013654,11.036408760136538,OVER,LOSS,-1.0,1.0,512,
2025-01-06,Philadelphia 76ers,Phoenix Suns,208,223.33333333333334,216.57341753868914,-6.759915794644201,UNDER,WIN,0.9090909090909091,1.0,512,
2025-01-06,Sacramento Kings,Miami Heat,241,224.16666666666666,222.62498000437898,-1.541686662287674,NO_BET,NO_BET,0.0,0.0,512,
2025-01-06,Toronto Raptors,Milwaukee Bucks,232,230.5,232.05694637846548,1.556946378465483,NO_BET,NO_BET,0.0,0.0,512,
2025-01-07,Charlotte Hornets,Phoenix Suns,219,222.16666666666666,224.26934320032368,2.102676533657018,NO_BET,NO_BET,0.0,0.0,521,
2025-01-07,Dallas Mavericks,Los Angeles Lakers,215,219.5,219.94621899801612,0.4462189980161213,NO_BET,NO_BET,0.0,0.0,521,
2025-01-07,Denver Nuggets,Boston Celtics,224,235.5,231.42355758486107,-4.076442415138928,UNDER,WIN,0.9090909090909091,1.0,521,
2025-01-07,Golden State Warriors,Miami Heat,212,218.5,224.02819652118748,5.528196521187482,OVER,LOSS,-1.0,1.0,521,
2025-01-07,New Orleans Pelicans,Minnesota Timberwolves,201,220.83333333333334,225.19659054064283,4.363257207309488,OVER,LOSS,-1.0,1.0,521,
2025-01-07,Utah Jazz,Atlanta Hawks,245,235.83333333333334,233.83966438022054,-1.9936689531128025,NO_BET,NO_BET,0.0,0.0,521,
2025-01-07,Washington Wizards,Houston Rockets,247,225.33333333333334,221.47791417387472,-3.85541915945862,NO_BET,NO_BET,0.0,0.0,521,
2025-01-08,Brooklyn Nets,Detroit Pistons,211,213.5,223.73934636616377,10.239346366163772,OVER,LOSS,-1.0,1.0,528,
2025-01-08,Cleveland Cavaliers,Oklahoma City Thunder,251,227.83333333333334,229.57308958883942,1.7397562555060802,NO_BET,NO_BET,0.0,0.0,528,
2025-01-08,Denver Nuggets,LA Clippers,229,227.5,236.01068940547125,8.510689405471254,OVER,WIN,0.9090909090909091,1.0,528,
2025-01-08,Indiana Pacers,Chicago Bulls,242,241.0,229.21468979665858,-11.785310203341425,UNDER,LOSS,-1.0,1.0,528,
2025-01-08,Milwaukee Bucks,San Antonio Spurs,226,222.33333333333334,230.64976338883005,8.31643005549671,OVER,WIN,0.9090909090909091,1.0,528,
2025-01-08,New Orleans Pelicans,Portland Trail Blazers,219,226.5,229.54289869099452,3.0428986909945195,NO_BET,NO_BET,0.0,0.0,528,
2025-01-08,New York Knicks,Toronto Raptors,210,231.33333333333334,228.69049994507722,-2.642833388256122,NO_BET,NO_BET,0.0,0.0,528,
2025-01-08,Philadelphia 76ers,Washington Wizards,212,221.5,220.3059481575678,-1.1940518424322022,NO_BET,NO_BET,0.0,0.0,528,
2025-01-09,Cleveland Cavaliers,Toronto Raptors,258,234.66666666666666,235.09425271646987,0.42758604980321024,NO_BET,NO_BET,0.0,0.0,536,
2025-01-09,Dallas Mavericks,Portland Trail Blazers,228,219.66666666666666,222.68484502936064,3.0181783626939875,NO_BET,NO_BET,0.0,0.0,536,
2025-01-09,Detroit Pistons,Golden State Warriors,211,219.33333333333334,223.65380463479232,4.32047130145898,OVER,LOSS,-1.0,1.0,536,
2025-01-09,Memphis Grizzlies,Houston Rockets,234,233.5,231.05891020221563,-2.4410897977843717,NO_BET,NO_BET,0.0,0.0,536,
2025-01-09,Orlando Magic,Minnesota Timberwolves,193,204.0,220.751235699907,16.751235699907,OVER,LOSS,-1.0,1.0,536,
2025-01-09,Phoenix Suns,Atlanta Hawks,238,238.33333333333334,232.5262882077613,-5.807045125572046,UNDER,WIN,0.9090909090909091,1.0,536,
2025-01-09,Utah Jazz,Miami Heat,189,223.0,225.35799669563056,2.357996695630561,NO_BET,NO_BET,0.0,0.0,536,
2025-01-10,Boston Celtics,Sacramento Kings,211,229.66666666666666,222.24458188618073,-7.422084780485932,UNDER,WIN,0.9090909090909091,1.0,543,
2025-01-10,Chicago Bulls,Washington Wizards,243,241.5,230.3475045205702,-11.152495479429803,UNDER,LOSS,-1.0,1.0,543,
2025-01-10,Denver Nuggets,Brooklyn Nets,229,220.5,225.41305819507863,4.913058195078634,OVER,WIN,0.9090909090909091,1.0,543,
2025-01-10,Indiana Pacers,Golden State Warriors,204,223.83333333333334,230.4292286399974,6.595895306664062,OVER,LOSS,-1.0,1.0,543,
2025-01-10,New York Knicks,Oklahoma City Thunder,227,225.0,226.87093682321972,1.870936823219722,NO_BET,NO_BET,0.0,0.0,543,
2025-01-10,Orlando Magic,Milwaukee Bucks,215,209.33333333333334,222.44349423556866,13.110160902235322,OVER,WIN,0.9090909090909091,1.0,543,
2025-01-10,Philadelphia 76ers,New Orleans Pelicans,238,220.33333333333334,212.14807133965647,-8.185261993676875,UNDER,LOSS,-1.0,1.0,543,
2025-01-11,Detroit Pistons,Toronto Raptors,237,230.33333333333334,230.82936683902622,0.4960335056928784,NO_BET,NO_BET,0.0,0.0,550,
2025-01-11,Minnesota Timberwolves,Memphis Grizzlies,252,230.0,230.41079257649787,0.4107925764978688,NO_BET,NO_BET,0.0,0.0,550,
2025-01-11,Phoenix Suns,Utah Jazz,220,228.5,228.60344459443652,0.10344459443652454,NO_BET,NO_BET,0.0,0.0,550,
2025-01-11,Portland Trail Blazers,Miami Heat,217,218.83333333333334,224.92831527422524,6.094981940891898,OVER,LOSS,-1.0,1.0,550,
2025-01-12,Boston Celtics,New Orleans Pelicans,239,227.0,220.38190207342043,-6.618097926579566,UNDER,LOSS,-1.0,1.0,554,
2025-01-12,Chicago Bulls,Sacramento Kings,243,237.83333333333334,231.2384890416748,-6.594844291658546,UNDER,LOSS,-1.0,1.0,554,
2025-01-12,Cleveland Cavaliers,Indiana Pacers,201,238.66666666666666,237.84816465059134,-0.818502016075314,NO_BET,NO_BET,0.0,0.0,554,
2025-01-12,Dallas Mavericks,Denver Nuggets,213,229.0,229.05341271791966,0.05341271791965596,NO_BET,NO_BET,0.0,0.0,554,
2025-01-12,New York Knicks,Milwaukee Bucks,246,227.33333333333334,223.68525561504612,-3.648077718287226,NO_BET,NO_BET,0.0,0.0,554,
2025-01-12,Orlando Magic,Philadelphia 76ers,203,206.16666666666666,209.74522088739081,3.5785542207241576,NO_BET,NO_BET,0.0,0.0,554,
2025-01-12,Phoenix Suns,Charlotte Hornets,233,224.0,220.70964655091683,-3.2903534490831703,NO_BET,NO_BET,0.0,0.0,554,
2025-01-12,Utah Jazz,Brooklyn Nets,223,215.5,217.3110656574385,1.8110656574384905,NO_BET,NO_BET,0.0,0.0,554,
2025-01-12,Washington Wizards,Oklahoma City Thunder,231,230.33333333333334,228.0105411379071,-2.3227921954262456,NO_BET,NO_BET,0.0,0.0,554,
2025-01-13,Houston Rockets,Memphis Grizzlies,238,236.16666666666666,223.79739076715074,-12.369275899515912,UNDER,LOSS,-1.0,1.0,563,
2025-01-13,LA Clippers,Miami Heat,207,215.33333333333334,220.414346897769,5.081013564435665,OVER,LOSS,-1.0,1.0,563,
2025-01-13,Los Angeles Lakers,San Antonio Spurs,228,222.5,223.74527713654928,1.2452771365492765,NO_BET,NO_BET,0.0,0.0,563,
2025-01-13,New York Knicks,Detroit Pistons,243,224.33333333333334,226.94635317496648,2.6130198416331325,NO_BET,NO_BET,0.0,0.0,563,
2025-01-13,Toronto Raptors,Golden State Warriors,205,228.5,230.6560690191624,2.156069019162402,NO_BET,NO_BET,0.0,0.0,563,
2025-01-13,Washington Wizards,Minnesota Timberwolves,226,224.33333333333334,226.6132526542225,2.2799193208891495,NO_BET,NO_BET,0.0,0.0,563,
2025-01-14,Atlanta Hawks,Phoenix Suns,239,235.16666666666666,230.01407924025236,-5.1525874264143,UNDER,LOSS,-1.0,1.0,569,
2025-01-14,Chicago Bulls,New Orleans Pelicans,232,239.66666666666666,228.03060747320833,-11.636059193458323,UNDER,WIN,0.9090909090909091,1.0,569,
2025-01-14,Dallas Mavericks,Denver Nuggets,217,232.33333333333334,228.90877463748453,-3.424558695848816,NO_BET,NO_BET,0.0,0.0,569,
2025-01-14,Indiana Pacers,Cleveland Cavaliers,244,230.66666666666666,237.3271298814253,6.660463214758636,OVER,WIN,0.9090909090909091,1.0,569,
2025-01-14,Milwaukee Bucks,Sacramento Kings,245,228.5,225.07625983012056,-3.423740169879437,NO_BET,NO_BET,0.0,0.0,569,
2025-01-14,Philadelphia 76ers,Oklahoma City Thunder,220,218.33333333333334,215.83707964295004,-2.4962536903832984,NO_BET,NO_BET,0.0,0.0,569,
2025-01-14,Portland Trail Blazers,Brooklyn Nets,246,217.66666666666666,220.39892486237187,2.7322581957052137,NO_BET,NO_BET,0.0,0.0,569,
2025-01-15,Chicago Bulls,Atlanta Hawks,204,243.5,235.54248751628768,-7.957512483712321,UNDER,WIN,0.9090909090909091,1.0,576,
2025-01-15,Denver Nuggets,Houston Rockets,236,231.5,226.28987092960497,-5.210129070395027,UNDER,LOSS,-1.0,1.0,576,
2025-01-15,LA Clippers,Brooklyn Nets,193,213.0,217.6842741834524,4.684274183452402,OVER,LOSS,-1.0,1.0,576,
2025-01-15,Los Angeles Lakers,Miami Heat,225,217.33333333333334,223.20270166235505,5.869368329021711,OVER,WIN,0.9090909090909091,1.0,576,
2025-01-15,Milwaukee Bucks,Orlando Magic,215,211.0,215.04764550419446,4.047645504194463,OVER,WIN,0.9090909090909091,1.0,576,
2025-01-15,Minnesota Timberwolves,Golden State Warriors,231,215.33333333333334,221.8515623484105,6.518229015077168,OVER,WIN,0.9090909090909091,1.0,576,
2025-01-15,New Orleans Pelicans,Dallas Mavericks,235,225.83333333333334,219.13411824216274,-6.6992150911706005,UNDER,LOSS,-1.0,1.0,576,
2025-01-15,Philadelphia 76ers,New York Knicks,244,219.0,216.98857467377303,-2.01142532622697,NO_BET,NO_BET,0.0,0.0,576,
2025-01-15,San Antonio Spurs,Memphis Grizzlies,244,239.16666666666666,235.53094890473199,-3.6357177619346714,NO_BET,NO_BET,0.0,0.0,576,
2025-01-15,Toronto Raptors,Boston Celtics,207,229.66666666666666,227.7430828339546,-1.923583832712069,NO_BET,NO_BET,0.0,0.0,576,
2025-01-15,Utah Jazz,Charlotte Hornets,229,221.33333333333334,219.26894420384357,-2.0643891294897685,NO_BET,NO_BET,0.0,0.0,576,
2025-01-16,Detroit Pistons,Indiana Pacers,211,227.0,228.92024557360165,1.9202455736016475,NO_BET,NO_BET,0.0,0.0,587,
2025-01-16,Oklahoma City Thunder,Cleveland Cavaliers,248,232.5,232.07916091464554,-0.4208390853544586,NO_BET,NO_BET,0.0,0.0,587,
2025-01-16,Portland Trail Blazers,LA Clippers,207,221.16666666666666,224.60787701077538,3.4412103441087254,NO_BET,NO_BET,0.0,0.0,587,
2025-01-16,Sacramento Kings,Houston Rockets,259,226.16666666666666,221.0665501985686,-5.100116468098065,UNDER,LOSS,-1.0,1.0,587,
2025-01-16,Washington Wizards,Phoenix Suns,253,231.66666666666666,226.04177807735243,-5.624888589314224,UNDER,LOSS,-1.0,1.0,587,
2025-01-17,Boston Celtics,Orlando Magic,215,210.66666666666666,209.65784368377254,-1.0088229828941166,NO_BET,NO_BET,0.0,0.0,592,
2025-01-17,Chicago Bulls,Charlotte Hornets,248,235.0,228.2290272292446,-6.770972770755407,UNDER,LOSS,-1.0,1.0,592,
2025-01-17,Dallas Mavericks,Oklahoma City Thunder,204,223.33333333333334,226.22992737762485,2.896594044291504,NO_BET,NO_BET,0.0,0.0,592,
2025-01-17,Los Angeles Lakers,Brooklyn Nets,203,216.66666666666666,218.52878936672806,1.8621227000614056,NO_BET,NO_BET,0.0,0.0,592,
2025-01-17,Miami Heat,Denver Nuggets,246,226.16666666666666,236.40464994487644,10.237983278209782,OVER,WIN,0.9090909090909091,1.0,592,
2025-01-17,Milwaukee Bucks,Toronto Raptors,242,229.66666666666666,229.6201973460587,-0.04646932060796871,NO_BET,NO_BET,0.0,0.0,592,
2025-01-17,New Orleans Pelicans,Utah Jazz,259,230.16666666666666,224.0110908455849,-6.155575821081754,UNDER,LOSS,-1.0,1.0,592,
2025-01-17,New York Knicks,Minnesota Timberwolves,215,219.33333333333334,226.144878460539,6.8115451272056475,OVER,LOSS,-1.0,1.0,592,
2025-01-17,San Antonio Spurs,Memphis Grizzlies,252,239.16666666666666,232.6532618239557,-6.513404842710969,UNDER,LOSS,-1.0,1.0,592,
2025-01-18,Boston Celtics,Atlanta Hawks,234,234.5,222.5039712798487,-11.996028720151287,UNDER,WIN,0.9090909090909091,1.0,601,
2025-01-18,Detroit Pistons,Phoenix Suns,246,226.66666666666666,228.56478134209937,1.8981146754327085,NO_BET,NO_BET,0.0,0.0,601,
2025-01-18,Golden State Warriors,Washington Wizards,236,228.83333333333334,226.05924365287603,-2.7740896804573083,NO_BET,NO_BET,0.0,0.0,601,
2025-01-18,Indiana Pacers,Philadelphia 76ers,217,223.16666666666666,222.99420236424365,-0.17246430242300903,NO_BET,NO_BET,0.0,0.0,601,
2025-01-18,Minnesota Timberwolves,Cleveland Cavaliers,241,226.66666666666666,228.57293838522125,1.906271718554592,NO_BET,NO_BET,0.0,0.0,601,
2025-01-18,Portland Trail Blazers,Houston Rockets,228,224.5,218.8977619984418,-5.602238001558192,UNDER,LOSS,-1.0,1.0,601,
2025-01-19,LA Clippers,Los Angeles Lakers,218,214.66666666666666,221.05017138583202,6.383504719165359,OVER,WIN,0.9090909090909091,1.0,607,
2025-01-19,Miami Heat,San Antonio Spurs,235,219.5,227.15796261799593,7.657962617995935,OVER,WIN,0.9090909090909091,1.0,607,
2025-01-19,Milwaukee Bucks,Philadelphia 76ers,232,223.16666666666666,216.14564274764209,-7.021023919024572,UNDER,LOSS,-1.0,1.0,607,
2025-01-19,Oklahoma City Thunder,Brooklyn Nets,228,217.5,218.47871893031763,0.9787189303176262,NO_BET,NO_BET,0.0,0.0,607,
2025-01-19,Orlando Magic,Denver Nuggets,213,221.5,229.22072338681107,7.720723386811073,OVER,LOSS,-1.0,1.0,607,
2025-01-19,Portland Trail Blazers,Chicago Bulls,215,235.5,231.88088801727415,-3.6191119827258547,NO_BET,NO_BET,0.0,0.0,607,
2025-01-19,Sacramento Kings,Washington Wizards,223,232.5,228.38903680826922,-4.110963191730775,UNDER,WIN,0.9090909090909091,1.0,607,
2025-01-20,Charlotte Hornets,Dallas Mavericks,215,223.5,222.50544483038695,-0.9945551696130508,NO_BET,NO_BET,0.0,0.0,614,
2025-01-20,Cleveland Cavaliers,Phoenix Suns,210,233.5,234.8625130234649,1.3625130234649134,NO_BET,NO_BET,0.0,0.0,614,
2025-01-20,Golden State Warriors,Boston Celtics,210,223.5,221.27882291246328,-2.2211770875367165,NO_BET,NO_BET,0.0,0.0,614,
2025-01-20,Houston Rockets,Detroit Pistons,203,222.83333333333334,221.76127300177316,-1.0720603315601807,NO_BET,NO_BET,0.0,0.0,614,
2025-01-20,LA Clippers,Chicago Bulls,211,227.16666666666666,230.17146029731387,3.004793630647214,NO_BET,NO_BET,0.0,0.0,614,
2025-01-20,Memphis Grizzlies,Minnesota Timberwolves,214,234.83333333333334,228.62014538771984,-6.213187945613498,UNDER,WIN,0.9090909090909091,1.0,614,
2025-01-20,New Orleans Pelicans,Utah Jazz,242,232.5,224.7975991056632,-7.70240089433679,UNDER,LOSS,-1.0,1.0,614,
2025-01-20,New York Knicks,Atlanta Hawks,229,235.66666666666666,224.40579117987278,-11.260875486793879,UNDER,WIN,0.9090909090909091,1.0,614,
2025-01-21,Brooklyn Nets,New York Knicks,194,219.66666666666666,222.2595243121553,2.5928576454886354,NO_BET,NO_BET,0.0,0.0,622,
2025-01-21,Denver Nuggets,Philadelphia 76ers,253,229.16666666666666,218.80796042878154,-10.358706237885116,UNDER,LOSS,-1.0,1.0,622,
2025-01-21,Los Angeles Lakers,Washington Wizards,199,229.16666666666666,220.25454210341067,-8.912124563255986,UNDER,WIN,0.9090909090909091,1.0,622,
2025-01-21,Miami Heat,Portland Trail Blazers,223,221.33333333333334,227.1944176603971,5.8610843270637645,OVER,WIN,0.9090909090909091,1.0,622,
2025-01-21,Toronto Raptors,Orlando Magic,202,215.33333333333334,216.23850363630456,0.9051703029712144,NO_BET,NO_BET,0.0,0.0,622,
2025-01-22,Atlanta Hawks,Detroit Pistons,218,235.66666666666666,228.693043123697,-6.973623542969648,UNDER,WIN,0.9090909090909091,1.0,627,
2025-01-22,Brooklyn Nets,Phoenix Suns,192,219.83333333333334,225.80740985863008,5.974076525296738,OVER,LOSS,-1.0,1.0,627,
2025-01-22,Dallas Mavericks,Minnesota Timberwolves,229,217.16666666666666,223.6091143003552,6.442447633688545,OVER,WIN,0.9090909090909091,1.0,627,
2025-01-22,Houston Rockets,Cleveland Cavaliers,217,231.5,222.47329408636838,-9.026705913631616,UNDER,WIN,0.9090909090909091,1.0,627,
2025-01-22,LA Clippers,Boston Celtics,230,217.16666666666666,217.64361723529635,0.47695056862968954,NO_BET,NO_BET,0.0,0.0,627,
2025-01-22,Memphis Grizzlies,Charlotte Hornets,252,239.5,225.51813777319654,-13.981862226803457,UNDER,LOSS,-1.0,1.0,627,
2025-01-22,Oklahoma City Thunder,Utah Jazz,237,225.66666666666666,225.4638378718982,-0.2028287947684646,NO_BET,NO_BET,0.0,0.0,627,
2025-01-22,Sacramento Kings,Golden State Warriors,240,228.33333333333334,228.72148044948176,0.3881471161484171,NO_BET,NO_BET,0.0,0.0,627,
2025-01-23,Atlanta Hawks,Toronto Raptors,241,234.33333333333334,232.30684264177444,-2.026490691558905,NO_BET,NO_BET,0.0,0.0,635,
2025-01-23,Denver Nuggets,Sacramento Kings,255,240.66666666666666,235.15966926598264,-5.506997400684014,UNDER,LOSS,-1.0,1.0,635,
2025-01-23,Golden State Warriors,Chicago Bulls,237,230.66666666666666,229.8588401008811,-0.8078265657855468,NO_BET,NO_BET,0.0,0.0,635,
2025-01-23,LA Clippers,Washington Wizards,203,224.0,218.87412231053656,-5.125877689463437,UNDER,WIN,0.9090909090909091,1.0,635,
2025-01-23,Los Angeles Lakers,Boston Celtics,213,221.16666666666666,218.7407214407236,-2.425945225943053,NO_BET,NO_BET,0.0,0.0,635,
2025-01-23,Milwaukee Bucks,Miami Heat,221,223.83333333333334,226.56011731990858,2.726783986575242,NO_BET,NO_BET,0.0,0.0,635,
2025-01-23,Oklahoma City Thunder,Dallas Mavericks,236,220.5,223.2700229821404,2.7700229821404037,NO_BET,NO_BET,0.0,0.0,635,
2025-01-23,Orlando Magic,Portland Trail Blazers,180,212.0,216.68062849105368,4.680628491053682,OVER,LOSS,-1.0,1.0,635,
2025-01-24,Charlotte Hornets,Portland Trail Blazers,199,220.83333333333334,221.53358995168952,0.7002566183561783,NO_BET,NO_BET,0.0,0.0,643,
2025-01-24,Memphis Grizzlies,New Orleans Pelicans,265,242.83333333333334,225.47982355192877,-17.35350978140457,UNDER,LOSS,-1.0,1.0,643,
2025-01-24,Philadelphia 76ers,Cleveland Cavaliers,261,228.66666666666666,219.81789474939384,-8.848771917272813,UNDER,LOSS,-1.0,1.0,643,
2025-01-25,Atlanta Hawks,Toronto Raptors,211,236.0,231.54493113277888,-4.455068867221115,UNDER,WIN,0.9090909090909091,1.0,646,
2025-01-25,Brooklyn Nets,Miami Heat,203,209.5,220.23182405081633,10.731824050816329,OVER,LOSS,-1.0,1.0,646,
2025-01-25,Charlotte Hornets,New Orleans Pelicans,215,228.16666666666666,221.97359773794068,-6.193068928725978,UNDER,WIN,0.9090909090909091,1.0,646,
2025-01-25,Chicago Bulls,Philadelphia 76ers,206,231.66666666666666,215.79930603660054,-15.867360630066116,UNDER,WIN,0.9090909090909091,1.0,646,
2025-01-25,Cleveland Cavaliers,Houston Rockets,266,227.0,224.96313051428643,-2.0368694857135665,NO_BET,NO_BET,0.0,0.0,646,
2025-01-25,Dallas Mavericks,Boston Celtics,229,222.33333333333334,217.7676865811846,-4.565646752148751,UNDER,LOSS,-1.0,1.0,646,
2025-01-25,Golden State Warriors,Los Angeles Lakers,226,219.0,224.10287069668152,5.102870696681521,OVER,WIN,0.9090909090909091,1.0,646,
2025-01-25,LA Clippers,Milwaukee Bucks,244,224.83333333333334,233.59705497586987,8.763721642536524,OVER,WIN,0.9090909090909091,1.0,646,
2025-01-25,Memphis Grizzlies,Utah Jazz,228,245.33333333333334,231.46205648008765,-13.87127685324569,UNDER,WIN,0.9090909090909091,1.0,646,
2025-01-25,Minnesota Timberwolves,Denver Nuggets,237,228.16666666666666,236.53236962115975,8.365702954493088,OVER,WIN,0.9090909090909091,1.0,646,
2025-01-25,New York Knicks,Sacramento Kings,263,232.83333333333334,227.54676107790272,-5.286572255430627,UNDER,LOSS,-1.0,1.0,646,
2025-01-25,Orlando Magic,Detroit Pistons,234,211.33333333333334,217.87961851569383,6.546285182360492,OVER,WIN,0.9090909090909091,1.0,646,
2025-01-25,Phoenix Suns,Washington Wizards,228,231.83333333333334,220.05528743903452,-11.778045894298828,UNDER,WIN,0.9090909090909091,1.0,646,
2025-01-26,Portland Trail Blazers,Oklahoma City Thunder,226,225.5,223.03744301070293,-2.4625569892970702,NO_BET,NO_BET,0.0,0.0,659,
