date,home,away,home_score,away_score,btts,total_goals,season
2023-04-09,17.30  VfL Bochum 1848,(0-1)  VfB Stuttgart,2,3,1,5,2022-23
2023-04-09,19.30  TSG 1899 Hoffenheim,(1-0)  FC Schalke 04,2,0,0,2,2022-23
2023-04-14,20.30  FC Schalke 04,(2-1)  Hertha BSC,5,2,1,7,2022-23
2023-04-15,18.30  Eintracht Frankfurt,(0-1)  Borussia Mönchengladbach,1,1,1,2,2022-23
2023-04-15,FC Bayern München,(1-0)  TSG 1899 Hoffenheim,1,1,1,2,2022-23
2023-04-15,1. FC Köln,(0-1)  1. FSV Mainz 05,1,1,1,2,2022-23
2023-04-15,15.30  VfB Stuttgart,(0-2)  Borussia Dortmund,3,3,1,6,2022-23
2023-04-15,RB Leipzig,(3-1)  FC Augsburg,3,2,1,5,2022-23
2023-04-16,15.30  SV Werder Bremen,(0-0)  SC Freiburg,1,2,1,3,2022-23
2023-04-16,17.30  1. FC Union Berlin,(1-0)  VfL Bochum 1848,1,1,1,2,2022-23
2023-04-16,19.30  VfL Wolfsburg,Bayer 04 Leverkusen,0,0,0,0,2022-23
2023-04-21,20.30  FC Augsburg,(1-0)  VfB Stuttgart,1,1,1,2,2022-23
2023-04-22,TSG 1899 Hoffenheim,(0-2)  1. FC Köln,1,3,1,4,2022-23
2023-04-22,15.30  Hertha BSC,(0-2)  SV Werder Bremen,2,4,1,6,2022-23
2023-04-22,VfL Bochum 1848,(0-3)  VfL Wolfsburg,1,5,1,6,2022-23
2023-04-22,1. FSV Mainz 05,(0-1)  FC Bayern München,3,1,1,4,2022-23
2023-04-22,18.30  Borussia Dortmund,(3-0)  Eintracht Frankfurt,4,0,0,4,2022-23
2023-04-23,15.30  SC Freiburg,(2-0)  FC Schalke 04,4,0,0,4,2022-23
2023-04-23,17.30  Bayer 04 Leverkusen,(1-0)  RB Leipzig,2,0,0,2,2022-23
2023-04-23,19.30  Borussia Mönchengladbach,(0-0)  1. FC Union Berlin,0,1,0,1,2022-23
2023-04-28,20.30  VfL Bochum 1848,(1-1)  Borussia Dortmund,1,1,1,2,2022-23
2023-04-29,RB Leipzig,(1-0)  TSG 1899 Hoffenheim,1,0,0,1,2022-23
2023-04-29,18.30  FC Schalke 04,(0-1)  SV Werder Bremen,2,1,1,3,2022-23
2023-04-29,1. FC Union Berlin,Bayer 04 Leverkusen,0,0,0,0,2022-23
2023-04-29,Eintracht Frankfurt,(1-0)  FC Augsburg,1,1,1,2,2022-23
2023-04-29,1. FC Köln,(0-0)  SC Freiburg,0,1,0,1,2022-23
2023-04-29,15.30  VfB Stuttgart,(1-0)  Borussia Mönchengladbach,2,1,1,3,2022-23
2023-04-30,15.30  FC Bayern München,(0-0)  Hertha BSC,2,0,0,2,2022-23
2023-04-30,17.30  VfL Wolfsburg,(3-0)  1. FSV Mainz 05,3,0,0,3,2022-23
2023-05-05,20.30  1. FSV Mainz 05,(0-1)  FC Schalke 04,2,3,1,5,2022-23
2023-05-05,Bayer 04 Leverkusen,(1-2)  1. FC Köln,1,2,1,3,2022-23
2023-05-06,18.30  SV Werder Bremen,(0-0)  FC Bayern München,1,2,1,3,2022-23
2023-05-06,SC Freiburg,(0-0)  RB Leipzig,0,1,0,1,2022-23
2023-05-06,TSG 1899 Hoffenheim,(3-0)  Eintracht Frankfurt,3,1,1,4,2022-23
2023-05-06,Borussia Mönchengladbach,(1-0)  VfL Bochum 1848,2,0,0,2,2022-23
2023-05-06,FC Augsburg,(0-0)  1. FC Union Berlin,1,0,0,1,2022-23
2023-05-06,15.30  Hertha BSC,(2-1)  VfB Stuttgart,2,1,1,3,2022-23
2023-05-07,17.30  Borussia Dortmund,(3-0)  VfL Wolfsburg,6,0,0,6,2022-23
2023-05-12,20.30  1. FC Köln,(3-2)  Hertha BSC,5,2,1,7,2022-23
2023-05-13,18.30  Borussia Dortmund,(4-0)  Borussia Mönchengladbach,5,2,1,7,2022-23
2023-05-13,FC Bayern München,(2-0)  FC Schalke 04,6,0,0,6,2022-23
2023-05-13,1. FC Union Berlin,(3-0)  SC Freiburg,4,2,1,6,2022-23
2023-05-13,VfL Wolfsburg,(1-0)  TSG 1899 Hoffenheim,2,1,1,3,2022-23
2023-05-13,15.30  VfL Bochum 1848,(1-1)  FC Augsburg,3,2,1,5,2022-23
2023-05-13,Eintracht Frankfurt,(2-0)  1. FSV Mainz 05,3,0,0,3,2022-23
2023-05-14,15.30  VfB Stuttgart,(0-0)  Bayer 04 Leverkusen,1,1,1,2,2022-23
2023-05-14,17.30  RB Leipzig,(0-0)  SV Werder Bremen,2,1,1,3,2022-23
2023-05-19,20.30  SC Freiburg,(0-0)  VfL Wolfsburg,2,0,0,2,2022-23
2023-05-20,15.30  SV Werder Bremen,(0-1)  1. FC Köln,1,1,1,2,2022-23
2023-05-20,FC Schalke 04,(1-1)  Eintracht Frankfurt,2,2,1,4,2022-23
2023-05-20,Hertha BSC,(0-0)  VfL Bochum 1848,1,1,1,2,2022-23
2023-05-20,TSG 1899 Hoffenheim,(2-1)  1. FC Union Berlin,4,2,1,6,2022-23
2023-05-20,18.30  FC Bayern München,(1-0)  RB Leipzig,1,3,1,4,2022-23
2023-05-21,19.30  Bayer 04 Leverkusen,(2-0)  Borussia Mönchengladbach,2,2,1,4,2022-23
2023-05-21,15.30  1. FSV Mainz 05,(1-1)  VfB Stuttgart,1,4,1,5,2022-23
2023-05-21,17.30  FC Augsburg,(0-0)  Borussia Dortmund,0,3,0,3,2022-23
2023-05-27,Borussia Dortmund,(0-2)  1. FSV Mainz 05,2,2,1,4,2022-23
2023-05-27,1. FC Köln,(0-1)  FC Bayern München,1,2,1,3,2022-23
2023-05-27,RB Leipzig,(2-1)  FC Schalke 04,4,2,1,6,2022-23
2023-05-27,Borussia Mönchengladbach,(2-0)  FC Augsburg,2,0,0,2,2022-23
2023-05-27,1. FC Union Berlin,(0-0)  SV Werder Bremen,1,0,0,1,2022-23
2023-05-27,VfL Wolfsburg,(1-0)  Hertha BSC,1,2,1,3,2022-23
2023-05-27,15.30  VfB Stuttgart,(0-0)  TSG 1899 Hoffenheim,1,1,1,2,2022-23
2023-05-27,Eintracht Frankfurt,(0-1)  SC Freiburg,2,1,1,3,2022-23
2023-05-27,VfL Bochum 1848,(2-0)  Bayer 04 Leverkusen,3,0,0,3,2022-23
2023-08-18,20.30  SV Werder Bremen,(0-1)  FC Bayern München,0,4,0,4,2023-24
2023-08-19,15.30  Bayer 04 Leverkusen,(2-1)  RB Leipzig,3,2,1,5,2023-24
2023-08-19,VfL Wolfsburg,(2-0)  1. FC Heidenheim 1846,2,0,0,2,2023-24
2023-08-19,TSG 1899 Hoffenheim,(0-2)  SC Freiburg,1,2,1,3,2023-24
2023-08-19,FC Augsburg,(3-3)  Borussia Mönchengladbach,4,4,1,8,2023-24
2023-08-19,VfB Stuttgart,(2-0)  VfL Bochum 1848,5,0,0,5,2023-24
2023-08-19,18.30  Borussia Dortmund,(0-0)  1. FC Köln,1,0,0,1,2023-24
2023-08-20,15.30  1. FC Union Berlin,(2-0)  1. FSV Mainz 05,4,1,1,5,2023-24
2023-08-20,17.30  Eintracht Frankfurt,(1-0)  SV Darmstadt 98,1,0,0,1,2023-24
2023-08-25,20.30  RB Leipzig,(0-1)  VfB Stuttgart,5,1,1,6,2023-24
2023-08-26,SV Darmstadt 98,(1-3)  1. FC Union Berlin,1,4,1,5,2023-24
2023-08-26,1. FC Heidenheim 1846,(1-0)  TSG 1899 Hoffenheim,2,3,1,5,2023-24
2023-08-26,15.30  SC Freiburg,(0-0)  SV Werder Bremen,1,0,0,1,2023-24
2023-08-26,1. FC Köln,(0-0)  VfL Wolfsburg,1,2,1,3,2023-24
2023-08-26,18.30  Borussia Mönchengladbach,(0-2)  Bayer 04 Leverkusen,0,3,0,3,2023-24
2023-08-26,VfL Bochum 1848,(1-0)  Borussia Dortmund,1,1,1,2,2023-24
2023-08-27,17.30  FC Bayern München,(2-0)  FC Augsburg,3,1,1,4,2023-24
2023-08-27,15.30  1. FSV Mainz 05,(1-0)  Eintracht Frankfurt,1,1,1,2,2023-24
2023-09-01,20.30  Borussia Dortmund,(2-0)  1. FC Heidenheim 1846,2,2,1,4,2023-24
2023-09-02,VfB Stuttgart,(3-0)  SC Freiburg,5,0,0,5,2023-24
2023-09-02,18.30  Borussia Mönchengladbach,(1-0)  FC Bayern München,1,2,1,3,2023-24
2023-09-02,FC Augsburg,(1-1)  VfL Bochum 1848,2,2,1,4,2023-24
2023-09-02,15.30  Bayer 04 Leverkusen,(1-1)  SV Darmstadt 98,5,1,1,6,2023-24
2023-09-02,TSG 1899 Hoffenheim,(1-1)  VfL Wolfsburg,3,1,1,4,2023-24
2023-09-02,SV Werder Bremen,(1-0)  1. FSV Mainz 05,4,0,0,4,2023-24
2023-09-03,15.30  Eintracht Frankfurt,(0-1)  1. FC Köln,1,1,1,2,2023-24
2023-09-03,17.30  1. FC Union Berlin,(0-0)  RB Leipzig,0,3,0,3,2023-24
2023-09-15,20.30  FC Bayern München,(1-1)  Bayer 04 Leverkusen,2,2,1,4,2023-24
2023-09-16,1. FC Köln,(0-2)  TSG 1899 Hoffenheim,1,3,1,4,2023-24
2023-09-16,15.30  RB Leipzig,(3-0)  FC Augsburg,3,0,0,3,2023-24
2023-09-16,SC Freiburg,(2-1)  Borussia Dortmund,2,4,1,6,2023-24
2023-09-16,VfL Wolfsburg,(2-1)  1. FC Union Berlin,2,1,1,3,2023-24
2023-09-16,1. FSV Mainz 05,(0-0)  VfB Stuttgart,1,3,1,4,2023-24
2023-09-16,18.30  VfL Bochum 1848,(0-0)  Eintracht Frankfurt,1,1,1,2,2023-24
2023-09-17,17.30  SV Darmstadt 98,(3-0)  Borussia Mönchengladbach,3,3,1,6,2023-24
2023-09-17,15.30  1. FC Heidenheim 1846,(2-0)  SV Werder Bremen,4,2,1,6,2023-24
2023-09-22,20.30  VfB Stuttgart,(2-1)  SV Darmstadt 98,3,1,1,4,2023-24
2023-09-23,18.30  SV Werder Bremen,(1-1)  1. FC Köln,2,1,1,3,2023-24
2023-09-23,FC Augsburg,(2-1)  1. FSV Mainz 05,2,1,1,3,2023-24
2023-09-23,Borussia Mönchengladbach,(0-0)  RB Leipzig,0,1,0,1,2023-24
2023-09-23,15.30  FC Bayern München,(4-0)  VfL Bochum 1848,7,0,0,7,2023-24
2023-09-23,Borussia Dortmund,(0-0)  VfL Wolfsburg,1,0,0,1,2023-24
2023-09-23,1. FC Union Berlin,(0-2)  TSG 1899 Hoffenheim,0,2,0,2,2023-24
2023-09-24,15.30  Bayer 04 Leverkusen,(1-0)  1. FC Heidenheim 1846,4,1,1,5,2023-24
2023-09-24,17.30  Eintracht Frankfurt,SC Freiburg,0,0,0,0,2023-24
2023-09-29,20.30  TSG 1899 Hoffenheim,(1-2)  Borussia Dortmund,1,3,1,4,2023-24
2023-09-30,15.30  VfL Wolfsburg,(1-0)  Eintracht Frankfurt,2,0,0,2,2023-24
2023-09-30,1. FSV Mainz 05,(0-1)  Bayer 04 Leverkusen,0,3,0,3,2023-24
2023-09-30,1. FC Köln,(0-0)  VfB Stuttgart,0,2,0,2,2023-24
2023-09-30,VfL Bochum 1848,(0-3)  Borussia Mönchengladbach,1,3,1,4,2023-24
2023-09-30,1. FC Heidenheim 1846,(0-0)  1. FC Union Berlin,1,0,0,1,2023-24
2023-09-30,18.30  RB Leipzig,(2-0)  FC Bayern München,2,2,1,4,2023-24
2023-10-01,15.30  SV Darmstadt 98,(2-0)  SV Werder Bremen,4,2,1,6,2023-24
2023-10-01,17.30  SC Freiburg,(1-0)  FC Augsburg,2,0,0,2,2023-24
2023-10-06,20.30  Borussia Mönchengladbach,(1-1)  1. FSV Mainz 05,2,2,1,4,2023-24
2023-10-07,18.30  SV Werder Bremen,(1-2)  TSG 1899 Hoffenheim,2,3,1,5,2023-24
2023-10-07,VfB Stuttgart,(0-1)  VfL Wolfsburg,3,1,1,4,2023-24
2023-10-07,RB Leipzig,VfL Bochum 1848,0,0,0,0,2023-24
2023-10-07,15.30  Borussia Dortmund,(1-2)  1. FC Union Berlin,4,2,1,6,2023-24
2023-10-07,FC Augsburg,(0-0)  SV Darmstadt 98,1,2,1,3,2023-24
2023-10-08,15.30  Bayer 04 Leverkusen,(2-0)  1. FC Köln,3,0,0,3,2023-24
2023-10-08,17.30  FC Bayern München,(2-0)  SC Freiburg,3,0,0,3,2023-24
2023-10-08,19.30  Eintracht Frankfurt,(1-0)  1. FC Heidenheim 1846,2,0,0,2,2023-24
2023-10-20,20.30  Borussia Dortmund,(0-0)  SV Werder Bremen,1,0,0,1,2023-24
2023-10-21,15.30  TSG 1899 Hoffenheim,(1-3)  Eintracht Frankfurt,1,3,1,4,2023-24
2023-10-21,SV Darmstadt 98,(1-2)  RB Leipzig,1,3,1,4,2023-24
2023-10-21,1. FC Union Berlin,(0-1)  VfB Stuttgart,0,3,0,3,2023-24
2023-10-21,SC Freiburg,(2-1)  VfL Bochum 1848,2,1,1,3,2023-24
2023-10-21,VfL Wolfsburg,(1-1)  Bayer 04 Leverkusen,1,2,1,3,2023-24
2023-10-21,18.30  1. FSV Mainz 05,(1-2)  FC Bayern München,1,3,1,4,2023-24
2023-10-22,17.30  1. FC Heidenheim 1846,(2-3)  FC Augsburg,2,5,1,7,2023-24
2023-10-22,15.30  1. FC Köln,(1-0)  Borussia Mönchengladbach,3,1,1,4,2023-24
2023-10-27,20.30  VfL Bochum 1848,(1-0)  1. FSV Mainz 05,2,2,1,4,2023-24
2023-10-28,Borussia Mönchengladbach,(1-1)  1. FC Heidenheim 1846,2,1,1,3,2023-24
2023-10-28,18.30  RB Leipzig,(4-0)  1. FC Köln,6,0,0,6,2023-24
2023-10-28,VfB Stuttgart,(0-2)  TSG 1899 Hoffenheim,2,3,1,5,2023-24
2023-10-28,15.30  FC Bayern München,(0-0)  SV Darmstadt 98,8,0,0,8,2023-24
2023-10-28,SV Werder Bremen,(1-0)  1. FC Union Berlin,2,0,0,2,2023-24
2023-10-28,FC Augsburg,(1-2)  VfL Wolfsburg,3,2,1,5,2023-24
2023-10-29,15.30  Eintracht Frankfurt,(2-1)  Borussia Dortmund,3,3,1,6,2023-24
2023-10-29,17.30  Bayer 04 Leverkusen,(1-0)  SC Freiburg,2,1,1,3,2023-24
2023-11-03,20.30  SV Darmstadt 98,(1-1)  VfL Bochum 1848,1,2,1,3,2023-24
2023-11-04,15.30  1. FC Union Berlin,(0-2)  Eintracht Frankfurt,0,3,0,3,2023-24
2023-11-04,SC Freiburg,(1-3)  Borussia Mönchengladbach,3,3,1,6,2023-24
2023-11-04,1. FSV Mainz 05,(0-0)  RB Leipzig,2,0,0,2,2023-24
2023-11-04,1. FC Köln,(1-1)  FC Augsburg,1,1,1,2,2023-24
2023-11-04,TSG 1899 Hoffenheim,(0-2)  Bayer 04 Leverkusen,2,3,1,5,2023-24
2023-11-04,18.30  Borussia Dortmund,(0-2)  FC Bayern München,0,4,0,4,2023-24
2023-11-05,15.30  VfL Wolfsburg,(1-1)  SV Werder Bremen,2,2,1,4,2023-24
2023-11-05,17.30  1. FC Heidenheim 1846,(0-0)  VfB Stuttgart,2,0,0,2,2023-24
2023-11-10,20.30  Borussia Mönchengladbach,(2-0)  VfL Wolfsburg,4,0,0,4,2023-24
2023-11-11,SV Darmstadt 98,1. FSV Mainz 05,0,0,0,0,2023-24
2023-11-11,VfB Stuttgart,(1-1)  Borussia Dortmund,2,1,1,3,2023-24
2023-11-11,18.30  VfL Bochum 1848,(1-0)  1. FC Köln,1,1,1,2,2023-24
2023-11-11,15.30  FC Bayern München,(2-0)  1. FC Heidenheim 1846,4,2,1,6,2023-24
2023-11-11,FC Augsburg,(0-1)  TSG 1899 Hoffenheim,1,1,1,2,2023-24
2023-11-12,19.30  RB Leipzig,(1-1)  SC Freiburg,3,1,1,4,2023-24
2023-11-12,15.30  Bayer 04 Leverkusen,(1-0)  1. FC Union Berlin,4,0,0,4,2023-24
2023-11-12,17.30  SV Werder Bremen,(1-0)  Eintracht Frankfurt,2,2,1,4,2023-24
2023-11-24,20.30  1. FC Köln,(0-1)  FC Bayern München,0,1,0,1,2023-24
2023-11-25,15.30  Borussia Dortmund,(3-2)  Borussia Mönchengladbach,4,2,1,6,2023-24
2023-11-25,1. FC Union Berlin,(0-1)  FC Augsburg,1,1,1,2,2023-24
2023-11-25,SC Freiburg,(1-1)  SV Darmstadt 98,1,1,1,2,2023-24
2023-11-25,SV Werder Bremen,(0-2)  Bayer 04 Leverkusen,0,3,0,3,2023-24
2023-11-25,18.30  Eintracht Frankfurt,(1-2)  VfB Stuttgart,1,2,1,3,2023-24
2023-11-25,VfL Wolfsburg,(1-0)  RB Leipzig,2,1,1,3,2023-24
2023-11-26,15.30  1. FC Heidenheim 1846,VfL Bochum 1848,0,0,0,0,2023-24
2023-11-26,17.30  TSG 1899 Hoffenheim,(0-1)  1. FSV Mainz 05,1,1,1,2,2023-24
2023-12-01,20.30  SV Darmstadt 98,(0-0)  1. FC Köln,0,1,0,1,2023-24
2023-12-02,18.30  VfB Stuttgart,(1-0)  SV Werder Bremen,2,0,0,2,2023-24
2023-12-02,15.30  RB Leipzig,(2-1)  1. FC Heidenheim 1846,2,1,1,3,2023-24
2023-12-02,Borussia Mönchengladbach,(0-0)  TSG 1899 Hoffenheim,2,1,1,3,2023-24
2023-12-02,VfL Bochum 1848,(2-1)  VfL Wolfsburg,3,1,1,4,2023-24
2023-12-03,19.30  FC Augsburg,(1-0)  Eintracht Frankfurt,2,1,1,3,2023-24
2023-12-03,15.30  1. FSV Mainz 05,(0-0)  SC Freiburg,0,1,0,1,2023-24
2023-12-03,17.30  Bayer 04 Leverkusen,(0-1)  Borussia Dortmund,1,1,1,2,2023-24
2023-12-08,20.30  TSG 1899 Hoffenheim,(2-0)  VfL Bochum 1848,3,1,1,4,2023-24
2023-12-09,15.30  1. FC Union Berlin,(1-0)  Borussia Mönchengladbach,3,1,1,4,2023-24
2023-12-09,Eintracht Frankfurt,(3-1)  FC Bayern München,5,1,1,6,2023-24
2023-12-09,VfL Wolfsburg,(0-0)  SC Freiburg,0,1,0,1,2023-24
2023-12-09,SV Werder Bremen,(1-0)  FC Augsburg,2,0,0,2,2023-24
2023-12-09,1. FC Heidenheim 1846,(1-0)  SV Darmstadt 98,3,2,1,5,2023-24
2023-12-09,18.30  Borussia Dortmund,(1-1)  RB Leipzig,2,3,1,5,2023-24
2023-12-10,17.30  1. FC Köln,1. FSV Mainz 05,0,0,0,0,2023-24
2023-12-10,15.30  VfB Stuttgart,(1-0)  Bayer 04 Leverkusen,1,1,1,2,2023-24
2023-12-15,20.30  Borussia Mönchengladbach,(1-1)  SV Werder Bremen,2,2,1,4,2023-24
2023-12-16,15.30  1. FSV Mainz 05,(0-1)  1. FC Heidenheim 1846,0,1,0,1,2023-24
2023-12-16,VfL Bochum 1848,(1-0)  1. FC Union Berlin,3,0,0,3,2023-24
2023-12-16,FC Augsburg,(1-1)  Borussia Dortmund,1,1,1,2,2023-24
2023-12-16,SV Darmstadt 98,(0-0)  VfL Wolfsburg,0,1,0,1,2023-24
2023-12-16,18.30  RB Leipzig,(1-1)  TSG 1899 Hoffenheim,3,1,1,4,2023-24
2023-12-17,19.30  FC Bayern München,(1-0)  VfB Stuttgart,3,0,0,3,2023-24
2023-12-17,17.30  Bayer 04 Leverkusen,(1-0)  Eintracht Frankfurt,3,0,0,3,2023-24
2023-12-17,15.30  SC Freiburg,(0-0)  1. FC Köln,2,0,0,2,2023-24
2023-12-19,18.30  SV Werder Bremen,(0-0)  RB Leipzig,1,1,1,2,2023-24
2023-12-19,20.30  Borussia Dortmund,(1-1)  1. FSV Mainz 05,1,1,1,2,2023-24
2023-12-19,TSG 1899 Hoffenheim,(2-1)  SV Darmstadt 98,3,3,1,6,2023-24
2023-12-20,18.30  1. FC Union Berlin,(0-0)  1. FC Köln,2,0,0,2,2023-24
2023-12-20,20.30  Bayer 04 Leverkusen,(3-0)  VfL Bochum 1848,4,0,0,4,2023-24
2023-12-20,Eintracht Frankfurt,(0-1)  Borussia Mönchengladbach,2,1,1,3,2023-24
2023-12-20,VfL Wolfsburg,(1-2)  FC Bayern München,1,2,1,3,2023-24
2023-12-20,VfB Stuttgart,(2-0)  FC Augsburg,3,0,0,3,2023-24
2023-12-20,1. FC Heidenheim 1846,(0-1)  SC Freiburg,3,2,1,5,2023-24
2024-01-12,20.30  FC Bayern München,(1-0)  TSG 1899 Hoffenheim,3,0,0,3,2023-24
2024-01-13,FC Augsburg,(0-0)  Bayer 04 Leverkusen,0,1,0,1,2023-24
2024-01-13,1. FC Köln,(1-0)  1. FC Heidenheim 1846,1,1,1,2,2023-24
2024-01-13,18.30  SV Darmstadt 98,(0-1)  Borussia Dortmund,0,3,0,3,2023-24
2024-01-13,SC Freiburg,1. FC Union Berlin,0,0,0,0,2023-24
2024-01-13,15.30  RB Leipzig,(0-1)  Eintracht Frankfurt,0,1,0,1,2023-24
2024-01-13,1. FSV Mainz 05,(0-1)  VfL Wolfsburg,1,1,1,2,2023-24
2024-01-14,17.30  Borussia Mönchengladbach,(2-0)  VfB Stuttgart,3,1,1,4,2023-24
2024-01-14,15.30  VfL Bochum 1848,(0-0)  SV Werder Bremen,1,1,1,2,2023-24
2024-01-20,15.30  1. FC Köln,(0-1)  Borussia Dortmund,0,4,0,4,2023-24
2024-01-20,SV Darmstadt 98,(0-1)  Eintracht Frankfurt,2,2,1,4,2023-24
2024-01-20,1. FC Heidenheim 1846,(1-1)  VfL Wolfsburg,1,1,1,2,2023-24
2024-01-20,SC Freiburg,(1-0)  TSG 1899 Hoffenheim,3,2,1,5,2023-24
2024-01-20,VfL Bochum 1848,(0-0)  VfB Stuttgart,1,0,0,1,2023-24
2024-01-20,18.30  RB Leipzig,(1-0)  Bayer 04 Leverkusen,2,3,1,5,2023-24
2024-01-21,15.30  FC Bayern München,(0-0)  SV Werder Bremen,0,1,0,1,2023-24
2024-01-21,17.30  Borussia Mönchengladbach,(1-0)  FC Augsburg,1,2,1,3,2023-24
2024-01-24,20.30  FC Bayern München,(0-0)  1. FC Union Berlin,1,0,0,1,2023-24
2024-01-26,20.30  Eintracht Frankfurt,(0-0)  1. FSV Mainz 05,1,0,0,1,2023-24
2024-01-27,18.30  Bayer 04 Leverkusen,Borussia Mönchengladbach,0,0,0,0,2023-24
2024-01-27,TSG 1899 Hoffenheim,(1-1)  1. FC Heidenheim 1846,1,1,1,2,2023-24
2024-01-27,VfL Wolfsburg,(1-1)  1. FC Köln,1,1,1,2,2023-24
2024-01-27,15.30  FC Augsburg,(0-2)  FC Bayern München,2,3,1,5,2023-24
2024-01-27,VfB Stuttgart,(2-1)  RB Leipzig,5,2,1,7,2023-24
2024-01-27,SV Werder Bremen,(1-1)  SC Freiburg,3,1,1,4,2023-24
2024-01-28,15.30  1. FC Union Berlin,(0-0)  SV Darmstadt 98,1,0,0,1,2023-24
2024-01-28,17.30  Borussia Dortmund,(1-1)  VfL Bochum 1848,3,1,1,4,2023-24
2024-02-02,20.30  1. FC Heidenheim 1846,Borussia Dortmund,0,0,0,0,2023-24
2024-02-03,SC Freiburg,(1-2)  VfB Stuttgart,1,3,1,4,2023-24
2024-02-03,18.30  1. FC Köln,(0-0)  Eintracht Frankfurt,2,0,0,2,2023-24
2024-02-03,VfL Bochum 1848,(1-0)  FC Augsburg,1,1,1,2,2023-24
2024-02-03,FC Bayern München,(1-1)  Borussia Mönchengladbach,3,1,1,4,2023-24
2024-02-03,15.30  SV Darmstadt 98,(0-1)  Bayer 04 Leverkusen,0,2,0,2,2023-24
2024-02-03,1. FSV Mainz 05,(0-1)  SV Werder Bremen,0,1,0,1,2023-24
2024-02-04,15.30  VfL Wolfsburg,(0-1)  TSG 1899 Hoffenheim,2,2,1,4,2023-24
2024-02-04,17.30  RB Leipzig,(1-0)  1. FC Union Berlin,2,0,0,2,2023-24
2024-02-07,18.30  1. FSV Mainz 05,(1-1)  1. FC Union Berlin,1,1,1,2,2023-24
2024-02-09,20.30  Borussia Dortmund,(2-0)  SC Freiburg,3,0,0,3,2023-24
2024-02-10,Eintracht Frankfurt,(1-1)  VfL Bochum 1848,1,1,1,2,2023-24
2024-02-10,15.30  FC Augsburg,(1-1)  RB Leipzig,2,2,1,4,2023-24
2024-02-10,1. FC Union Berlin,(1-0)  VfL Wolfsburg,1,0,0,1,2023-24
2024-02-10,SV Werder Bremen,(1-2)  1. FC Heidenheim 1846,1,2,1,3,2023-24
2024-02-10,Borussia Mönchengladbach,SV Darmstadt 98,0,0,0,0,2023-24
2024-02-10,18.30  Bayer 04 Leverkusen,(1-0)  FC Bayern München,3,0,0,3,2023-24
2024-02-11,15.30  VfB Stuttgart,(2-0)  1. FSV Mainz 05,3,1,1,4,2023-24
2024-02-11,17.30  TSG 1899 Hoffenheim,(0-0)  1. FC Köln,1,1,1,2,2023-24
2024-02-16,20.30  1. FC Köln,(0-0)  SV Werder Bremen,0,1,0,1,2023-24
2024-02-17,SV Darmstadt 98,(0-1)  VfB Stuttgart,1,2,1,3,2023-24
2024-02-17,18.30  RB Leipzig,(1-0)  Borussia Mönchengladbach,2,0,0,2,2023-24
2024-02-17,1. FSV Mainz 05,(1-0)  FC Augsburg,1,0,0,1,2023-24
2024-02-17,15.30  VfL Wolfsburg,(0-1)  Borussia Dortmund,1,1,1,2,2023-24
2024-02-17,TSG 1899 Hoffenheim,(0-0)  1. FC Union Berlin,0,1,0,1,2023-24
2024-02-17,1. FC Heidenheim 1846,(0-1)  Bayer 04 Leverkusen,1,2,1,3,2023-24
2024-02-18,15.30  SC Freiburg,(2-2)  Eintracht Frankfurt,3,3,1,6,2023-24
2024-02-18,17.30  VfL Bochum 1848,(2-1)  FC Bayern München,3,2,1,5,2023-24
2024-02-23,20.30  Bayer 04 Leverkusen,(1-1)  1. FSV Mainz 05,2,1,1,3,2023-24
2024-02-24,15.30  VfB Stuttgart,(0-0)  1. FC Köln,1,1,1,2,2023-24
2024-02-24,1. FC Union Berlin,(2-1)  1. FC Heidenheim 1846,2,2,1,4,2023-24
2024-02-24,SV Werder Bremen,(1-1)  SV Darmstadt 98,1,1,1,2,2023-24
2024-02-24,15.40  Borussia Mönchengladbach,(2-0)  VfL Bochum 1848,5,2,1,7,2023-24
2024-02-24,18.30  FC Bayern München,(0-0)  RB Leipzig,2,1,1,3,2023-24
2024-02-25,15.30  Eintracht Frankfurt,(1-2)  VfL Wolfsburg,2,2,1,4,2023-24
2024-02-25,17.30  Borussia Dortmund,(2-1)  TSG 1899 Hoffenheim,2,3,1,5,2023-24
2024-02-25,19.30  FC Augsburg,(0-1)  SC Freiburg,2,1,1,3,2023-24
2024-03-01,20.30  SC Freiburg,(1-1)  FC Bayern München,2,2,1,4,2023-24
2024-03-02,18.30  VfL Wolfsburg,(0-1)  VfB Stuttgart,2,3,1,5,2023-24
2024-03-02,SV Darmstadt 98,(0-5)  FC Augsburg,0,6,0,6,2023-24
2024-03-02,1. FSV Mainz 05,(1-0)  Borussia Mönchengladbach,1,1,1,2,2023-24
2024-03-02,VfL Bochum 1848,(1-1)  RB Leipzig,1,4,1,5,2023-24
2024-03-02,15.30  1. FC Union Berlin,(0-1)  Borussia Dortmund,0,2,0,2,2023-24
2024-03-02,1. FC Heidenheim 1846,(0-1)  Eintracht Frankfurt,1,2,1,3,2023-24
2024-03-03,15.30  1. FC Köln,(0-1)  Bayer 04 Leverkusen,0,2,0,2,2023-24
2024-03-03,17.30  TSG 1899 Hoffenheim,(2-0)  SV Werder Bremen,2,1,1,3,2023-24
2024-03-08,20.30  VfB Stuttgart,(1-0)  1. FC Union Berlin,2,0,0,2,2023-24
