date,home,away,home_score,away_score,btts,total_goals,season
2023-01-04,FC Internazionale Milano,(0-0)  SSC Napoli,1,0,0,1,2022-23
2023-01-04,16.35  US Lecce,(0-1)  SS Lazio,2,1,1,3,2022-23
2023-01-04,US Cremonese,(0-0)  Juventus FC,0,1,0,1,2022-23
2023-01-04,Spezia Calcio,(2-0)  Atalanta BC,2,2,1,4,2022-23
2023-01-04,14.30  Torino FC,(0-1)  Hellas Verona FC,1,1,1,2,2022-23
2023-01-04,US Salernitana 1919,(0-2)  AC Milan,1,2,1,3,2022-23
2023-01-04,12.30  US Sassuolo Calcio,(0-2)  UC Sampdoria,1,2,1,3,2022-23
2023-01-04,16.30  AS Roma,(1-0)  Bologna FC 1909,1,0,0,1,2022-23
2023-01-07,15.00  ACF Fiorentina,(0-0)  US Sassuolo Calcio,2,1,1,3,2022-23
2023-01-07,18.00  Juventus FC,(0-0)  Udinese Calcio,1,0,0,1,2022-23
2023-01-07,20.45  AC Monza,(1-2)  FC Internazionale Milano,2,2,1,4,2022-23
2023-01-08,20.45  AC Milan,(1-0)  AS Roma,2,2,1,4,2022-23
2023-01-08,SS Lazio,(1-0)  Empoli FC,2,2,1,4,2022-23
2023-01-08,18.00  UC Sampdoria,(0-1)  SSC Napoli,0,2,0,2,2022-23
2023-01-08,12.30  US Salernitana 1919,(0-1)  Torino FC,1,1,1,2,2022-23
2023-01-08,15.00  Spezia Calcio,US Lecce,0,0,0,0,2022-23
2023-01-09,18.30  Hellas Verona FC,(2-0)  US Cremonese,2,0,0,2,2022-23
2023-01-09,20.45  Bologna FC 1909,(1-0)  Atalanta BC,1,2,1,3,2022-23
2023-01-13,20.45  SSC Napoli,(2-1)  Juventus FC,5,1,1,6,2022-23
2023-01-14,15.00  US Cremonese,(0-2)  AC Monza,2,3,1,5,2022-23
2023-01-14,18.00  US Lecce,(2-0)  AC Milan,2,2,1,4,2022-23
2023-01-14,20.45  FC Internazionale Milano,(1-0)  Hellas Verona FC,1,0,0,1,2022-23
2023-01-15,18.00  Atalanta BC,(5-1)  US Salernitana 1919,8,2,1,10,2022-23
2023-01-15,12.30  US Sassuolo Calcio,(0-1)  SS Lazio,0,2,0,2,2022-23
2023-01-15,15.00  Udinese Calcio,(1-0)  Bologna FC 1909,1,2,1,3,2022-23
2023-01-15,Torino FC,(0-1)  Spezia Calcio,0,1,0,1,2022-23
2023-01-15,20.45  AS Roma,(1-0)  ACF Fiorentina,2,0,0,2,2022-23
2023-01-16,20.45  Empoli FC,(0-0)  UC Sampdoria,1,0,0,1,2022-23
2023-01-21,18.00  US Salernitana 1919,(0-1)  SSC Napoli,0,2,0,2,2022-23
2023-01-21,20.45  ACF Fiorentina,(0-1)  Torino FC,0,1,0,1,2022-23
2023-01-21,15.00  Hellas Verona FC,(1-0)  US Lecce,2,0,0,2,2022-23
2023-01-22,18.00  Spezia Calcio,(0-1)  AS Roma,0,2,0,2,2022-23
2023-01-22,20.45  Juventus FC,(2-1)  Atalanta BC,3,3,1,6,2022-23
2023-01-22,12.30  UC Sampdoria,(0-0)  Udinese Calcio,0,1,0,1,2022-23
2023-01-22,15.00  AC Monza,(0-1)  US Sassuolo Calcio,1,1,1,2,2022-23
2023-01-23,18.30  Bologna FC 1909,(0-0)  US Cremonese,1,1,1,2,2022-23
2023-01-23,20.45  FC Internazionale Milano,(0-0)  Empoli FC,0,1,0,1,2022-23
2023-01-24,20.45  SS Lazio,(2-0)  AC Milan,4,0,0,4,2022-23
2023-01-27,18.30  Bologna FC 1909,(1-0)  Spezia Calcio,2,0,0,2,2022-23
2023-01-27,20.45  US Lecce,(1-2)  US Salernitana 1919,1,2,1,3,2022-23
2023-01-28,15.00  Empoli FC,(1-0)  Torino FC,2,2,1,4,2022-23
2023-01-28,18.00  US Cremonese,(1-1)  FC Internazionale Milano,1,2,1,3,2022-23
2023-01-28,20.45  Atalanta BC,(1-0)  UC Sampdoria,2,0,0,2,2022-23
2023-01-29,18.00  SS Lazio,(1-0)  ACF Fiorentina,1,1,1,2,2022-23
2023-01-29,20.45  SSC Napoli,(1-0)  AS Roma,2,1,1,3,2022-23
2023-01-29,12.30  AC Milan,(1-3)  US Sassuolo Calcio,2,5,1,7,2022-23
2023-01-29,15.00  Juventus FC,(0-2)  AC Monza,0,2,0,2,2022-23
2023-01-30,20.45  Udinese Calcio,(1-1)  Hellas Verona FC,1,1,1,2,2022-23
2023-02-04,15.00  US Cremonese,(0-0)  US Lecce,0,2,0,2,2022-23
2023-02-04,18.00  AS Roma,(2-0)  Empoli FC,2,0,0,2,2022-23
2023-02-04,20.45  US Sassuolo Calcio,(0-0)  Atalanta BC,1,0,0,1,2022-23
2023-02-05,12.30  Spezia Calcio,(0-0)  SSC Napoli,0,3,0,3,2022-23
2023-02-05,15.00  Torino FC,(0-0)  Udinese Calcio,1,0,0,1,2022-23
2023-02-05,18.00  ACF Fiorentina,(1-1)  Bologna FC 1909,1,2,1,3,2022-23
2023-02-05,20.45  FC Internazionale Milano,(1-0)  AC Milan,1,0,0,1,2022-23
2023-02-06,20.45  AC Monza,(1-1)  UC Sampdoria,2,2,1,4,2022-23
2023-02-06,18.30  Hellas Verona FC,(0-1)  SS Lazio,1,1,1,2,2022-23
2023-02-07,20.45  US Salernitana 1919,(0-2)  Juventus FC,0,3,0,3,2022-23
2023-02-10,20.45  AC Milan,(0-0)  Torino FC,1,0,0,1,2022-23
2023-02-11,15.00  Empoli FC,(0-2)  Spezia Calcio,2,2,1,4,2022-23
2023-02-11,18.00  US Lecce,(1-1)  AS Roma,1,1,1,2,2022-23
2023-02-11,20.45  SS Lazio,(0-1)  Atalanta BC,0,2,0,2,2022-23
2023-02-12,12.30  Udinese Calcio,(2-2)  US Sassuolo Calcio,2,2,1,4,2022-23
2023-02-12,15.00  Bologna FC 1909,(0-1)  AC Monza,0,1,0,1,2022-23
2023-02-12,18.00  Juventus FC,(1-0)  ACF Fiorentina,1,0,0,1,2022-23
2023-02-12,20.45  SSC Napoli,(1-0)  US Cremonese,3,0,0,3,2022-23
2023-02-13,18.30  Hellas Verona FC,(1-0)  US Salernitana 1919,1,0,0,1,2022-23
2023-02-13,20.45  UC Sampdoria,FC Internazionale Milano,0,0,0,0,2022-23
2023-02-17,20.45  US Sassuolo Calcio,(0-2)  SSC Napoli,0,2,0,2,2022-23
2023-02-18,20.45  FC Internazionale Milano,(1-1)  Udinese Calcio,3,1,1,4,2022-23
2023-02-18,18.00  AC Monza,(0-1)  AC Milan,0,1,0,1,2022-23
2023-02-18,15.00  UC Sampdoria,(0-1)  Bologna FC 1909,1,2,1,3,2022-23
2023-02-19,12.30  Atalanta BC,(0-1)  US Lecce,1,2,1,3,2022-23
2023-02-19,15.00  US Salernitana 1919,(0-0)  SS Lazio,0,2,0,2,2022-23
2023-02-19,ACF Fiorentina,(0-1)  Empoli FC,1,1,1,2,2022-23
2023-02-19,18.00  Spezia Calcio,(0-1)  Juventus FC,0,2,0,2,2022-23
2023-02-19,20.45  AS Roma,(1-0)  Hellas Verona FC,1,0,0,1,2022-23
2023-02-20,20.45  Torino FC,(1-0)  US Cremonese,2,2,1,4,2022-23
2023-02-25,18.00  Empoli FC,(0-2)  SSC Napoli,0,2,0,2,2022-23
2023-02-25,20.45  US Lecce,(0-0)  US Sassuolo Calcio,0,1,0,1,2022-23
2023-02-26,20.45  AC Milan,(1-0)  Atalanta BC,2,0,0,2,2022-23
2023-02-26,18.00  Udinese Calcio,(1-1)  Spezia Calcio,2,2,1,4,2022-23
2023-02-26,15.00  US Salernitana 1919,(0-0)  AC Monza,3,0,0,3,2022-23
2023-02-26,12.30  Bologna FC 1909,(0-0)  FC Internazionale Milano,1,0,0,1,2022-23
2023-02-27,18.30  Hellas Verona FC,(0-2)  ACF Fiorentina,0,3,0,3,2022-23
2023-02-27,20.45  SS Lazio,(0-0)  UC Sampdoria,1,0,0,1,2022-23
2023-02-28,18.30  US Cremonese,(1-0)  AS Roma,2,1,1,3,2022-23
2023-02-28,20.45  Juventus FC,(2-2)  Torino FC,4,2,1,6,2022-23
2023-03-03,20.45  SSC Napoli,(0-0)  SS Lazio,0,1,0,1,2022-23
2023-03-04,15.00  AC Monza,(1-0)  Empoli FC,2,1,1,3,2022-23
2023-03-04,18.00  Atalanta BC,Udinese Calcio,0,0,0,0,2022-23
2023-03-04,20.45  ACF Fiorentina,(0-0)  AC Milan,2,1,1,3,2022-23
2023-03-05,20.45  AS Roma,(0-0)  Juventus FC,1,0,0,1,2022-23
2023-03-05,18.00  FC Internazionale Milano,(1-0)  US Lecce,2,0,0,2,2022-23
2023-03-05,15.00  UC Sampdoria,US Salernitana 1919,0,0,0,0,2022-23
2023-03-05,12.30  Spezia Calcio,Hellas Verona FC,0,0,0,0,2022-23
2023-03-06,18.30  US Sassuolo Calcio,(2-0)  US Cremonese,3,2,1,5,2022-23
2023-03-06,20.45  Torino FC,(1-0)  Bologna FC 1909,1,0,0,1,2022-23
2023-03-10,20.45  Spezia Calcio,(0-0)  FC Internazionale Milano,2,1,1,3,2022-23
2023-03-11,15.00  Empoli FC,(0-0)  Udinese Calcio,0,1,0,1,2022-23
2023-03-11,18.00  SSC Napoli,(0-0)  Atalanta BC,2,0,0,2,2022-23
2023-03-11,20.45  Bologna FC 1909,SS Lazio,0,0,0,0,2022-23
2023-03-12,20.45  Juventus FC,(2-2)  UC Sampdoria,4,2,1,6,2022-23
2023-03-12,US Cremonese,(0-1)  ACF Fiorentina,0,2,0,2,2022-23
2023-03-12,18.00  AS Roma,(1-3)  US Sassuolo Calcio,3,4,1,7,2022-23
2023-03-12,12.30  US Lecce,(0-2)  Torino FC,0,2,0,2,2022-23
2023-03-12,15.00  Hellas Verona FC,(0-0)  AC Monza,1,1,1,2,2022-23
2023-03-13,20.45  AC Milan,(1-0)  US Salernitana 1919,1,1,1,2,2022-23
2023-03-17,18.30  US Sassuolo Calcio,(0-0)  Spezia Calcio,1,0,0,1,2022-23
2023-03-17,20.45  Atalanta BC,(0-1)  Empoli FC,2,1,1,3,2022-23
2023-03-18,15.00  AC Monza,(0-0)  US Cremonese,1,1,1,2,2022-23
2023-03-18,18.00  US Salernitana 1919,(1-1)  Bologna FC 1909,2,2,1,4,2022-23
2023-03-18,20.45  Udinese Calcio,(2-1)  AC Milan,3,1,1,4,2022-23
2023-03-19,18.00  SS Lazio,(0-0)  AS Roma,1,0,0,1,2022-23
2023-03-19,20.45  FC Internazionale Milano,(0-1)  Juventus FC,0,1,0,1,2022-23
2023-03-19,ACF Fiorentina,(1-0)  US Lecce,1,0,0,1,2022-23
2023-03-19,15.00  Torino FC,(0-2)  SSC Napoli,0,4,0,4,2022-23
2023-03-19,12.30  UC Sampdoria,(2-0)  Hellas Verona FC,3,1,1,4,2022-23
2023-04-01,15.00  US Cremonese,(0-1)  Atalanta BC,1,3,1,4,2022-23
2023-04-01,18.00  FC Internazionale Milano,(0-0)  ACF Fiorentina,0,1,0,1,2022-23
2023-04-01,20.45  Juventus FC,(0-0)  Hellas Verona FC,1,0,0,1,2022-23
2023-04-02,12.30  Bologna FC 1909,(2-0)  Udinese Calcio,3,0,0,3,2022-23
2023-04-02,15.00  Spezia Calcio,(0-1)  US Salernitana 1919,1,1,1,2,2022-23
2023-04-02,AC Monza,(0-1)  SS Lazio,0,2,0,2,2022-23
2023-04-02,18.00  AS Roma,(0-0)  UC Sampdoria,3,0,0,3,2022-23
2023-04-02,20.45  SSC Napoli,(0-2)  AC Milan,0,4,0,4,2022-23
2023-04-03,20.45  US Sassuolo Calcio,(1-0)  Torino FC,1,1,1,2,2022-23
2023-04-03,19.30  Empoli FC,(0-0)  US Lecce,1,0,0,1,2022-23
2023-04-07,21.00  AC Milan,Empoli FC,0,0,0,0,2022-23
2023-04-07,17.00  US Salernitana 1919,(0-1)  FC Internazionale Milano,1,1,1,2,2022-23
2023-04-07,19.00  US Lecce,(0-1)  SSC Napoli,1,2,1,3,2022-23
2023-04-08,12.30  Udinese Calcio,(1-0)  AC Monza,2,2,1,4,2022-23
2023-04-08,14.30  ACF Fiorentina,(1-1)  Spezia Calcio,1,1,1,2,2022-23
2023-04-08,16.30  UC Sampdoria,(1-1)  US Cremonese,2,3,1,5,2022-23
2023-04-08,Atalanta BC,(0-0)  Bologna FC 1909,0,2,0,2,2022-23
2023-04-08,18.30  Torino FC,(0-1)  AS Roma,0,1,0,1,2022-23
2023-04-08,Hellas Verona FC,(0-1)  US Sassuolo Calcio,2,1,1,3,2022-23
2023-04-08,20.45  SS Lazio,(1-1)  Juventus FC,2,1,1,3,2022-23
2023-04-14,18.30  US Cremonese,(1-0)  Empoli FC,1,0,0,1,2022-23
2023-04-14,20.45  Spezia Calcio,(0-1)  SS Lazio,0,3,0,3,2022-23
2023-04-15,20.45  FC Internazionale Milano,(0-0)  AC Monza,0,1,0,1,2022-23
2023-04-15,18.00  SSC Napoli,Hellas Verona FC,0,0,0,0,2022-23
2023-04-15,15.00  Bologna FC 1909,(1-1)  AC Milan,1,1,1,2,2022-23
2023-04-16,12.30  US Lecce,(1-0)  UC Sampdoria,1,1,1,2,2022-23
2023-04-16,15.00  Torino FC,(0-1)  US Salernitana 1919,1,1,1,2,2022-23
2023-04-16,18.00  US Sassuolo Calcio,(0-0)  Juventus FC,1,0,0,1,2022-23
2023-04-16,20.45  AS Roma,(1-0)  Udinese Calcio,3,0,0,3,2022-23
2023-04-17,20.45  ACF Fiorentina,(0-1)  Atalanta BC,1,1,1,2,2022-23
2023-04-21,20.45  Hellas Verona FC,(1-0)  Bologna FC 1909,2,1,1,3,2022-23
2023-04-22,15.00  US Salernitana 1919,(2-0)  US Sassuolo Calcio,3,0,0,3,2022-23
2023-04-22,18.00  SS Lazio,(0-1)  Torino FC,0,1,0,1,2022-23
2023-04-22,20.45  UC Sampdoria,(1-0)  Spezia Calcio,1,1,1,2,2022-23
2023-04-23,20.45  Juventus FC,(0-0)  SSC Napoli,0,1,0,1,2022-23
2023-04-23,18.00  AC Milan,(1-0)  US Lecce,2,0,0,2,2022-23
2023-04-23,15.00  Udinese Calcio,(3-0)  US Cremonese,3,0,0,3,2022-23
2023-04-23,12.30  Empoli FC,(0-0)  FC Internazionale Milano,0,3,0,3,2022-23
2023-04-23,AC Monza,(2-2)  ACF Fiorentina,3,2,1,5,2022-23
2023-04-24,20.45  Atalanta BC,(1-0)  AS Roma,3,1,1,4,2022-23
2023-04-28,18.30  US Lecce,(0-0)  Udinese Calcio,1,0,0,1,2022-23
2023-04-28,20.45  Spezia Calcio,(0-1)  AC Monza,0,2,0,2,2022-23
2023-04-29,18.00  AS Roma,(0-0)  AC Milan,1,1,1,2,2022-23
2023-04-29,20.45  Torino FC,(0-1)  Atalanta BC,1,2,1,3,2022-23
2023-04-30,US Cremonese,(1-0)  Hellas Verona FC,1,1,1,2,2022-23
2023-04-30,12.30  FC Internazionale Milano,(0-1)  SS Lazio,3,1,1,4,2022-23
2023-04-30,15.00  US Sassuolo Calcio,(0-1)  Empoli FC,2,1,1,3,2022-23
2023-04-30,SSC Napoli,(0-0)  US Salernitana 1919,1,1,1,2,2022-23
2023-04-30,18.00  ACF Fiorentina,(1-0)  UC Sampdoria,5,0,0,5,2022-23
2023-04-30,20.45  Bologna FC 1909,(1-0)  Juventus FC,1,1,1,2,2022-23
2023-05-03,SS Lazio,(1-0)  US Sassuolo Calcio,2,0,0,2,2022-23
2023-05-03,AC Milan,(0-0)  US Cremonese,1,1,1,2,2022-23
2023-05-03,21.00  AC Monza,(1-1)  AS Roma,1,1,1,2,2022-23
2023-05-03,Hellas Verona FC,(0-3)  FC Internazionale Milano,0,6,0,6,2022-23
2023-05-03,Juventus FC,(2-1)  US Lecce,2,1,1,3,2022-23
2023-05-03,US Salernitana 1919,(1-1)  ACF Fiorentina,3,3,1,6,2022-23
2023-05-03,18.00  UC Sampdoria,(0-1)  Torino FC,0,2,0,2,2022-23
2023-05-03,Atalanta BC,(1-1)  Spezia Calcio,3,2,1,5,2022-23
2023-05-04,Empoli FC,(2-0)  Bologna FC 1909,3,1,1,4,2022-23
2023-05-04,20.45  Udinese Calcio,(1-0)  SSC Napoli,1,1,1,2,2022-23
2023-05-06,15.00  AC Milan,(2-0)  SS Lazio,2,0,0,2,2022-23
2023-05-06,18.00  AS Roma,(0-1)  FC Internazionale Milano,0,2,0,2,2022-23
2023-05-06,20.45  US Cremonese,(1-0)  Spezia Calcio,2,0,0,2,2022-23
2023-05-07,12.30  Atalanta BC,(0-0)  Juventus FC,0,2,0,2,2022-23
2023-05-07,15.00  Torino FC,(0-0)  AC Monza,1,1,1,2,2022-23
2023-05-07,18.00  SSC Napoli,(0-0)  ACF Fiorentina,1,0,0,1,2022-23
2023-05-07,20.45  US Lecce,(0-0)  Hellas Verona FC,0,1,0,1,2022-23
2023-05-08,18.30  Udinese Calcio,(2-0)  UC Sampdoria,2,0,0,2,2022-23
2023-05-08,Empoli FC,(1-0)  US Salernitana 1919,2,1,1,3,2022-23
2023-05-08,20.45  US Sassuolo Calcio,(1-1)  Bologna FC 1909,1,1,1,2,2022-23
2023-05-12,20.45  SS Lazio,(1-1)  US Lecce,2,2,1,4,2022-23
2023-05-13,15.00  US Salernitana 1919,(0-0)  Atalanta BC,1,0,0,1,2022-23
2023-05-13,18.00  Spezia Calcio,(0-0)  AC Milan,2,0,0,2,2022-23
2023-05-13,20.45  FC Internazionale Milano,(1-0)  US Sassuolo Calcio,4,2,1,6,2022-23
2023-05-14,12.30  Hellas Verona FC,(0-1)  Torino FC,0,1,0,1,2022-23
2023-05-14,15.00  AC Monza,(1-0)  SSC Napoli,2,0,0,2,2022-23
2023-05-14,ACF Fiorentina,(1-0)  Udinese Calcio,2,0,0,2,2022-23
2023-05-14,18.00  Bologna FC 1909,AS Roma,0,0,0,0,2022-23
2023-05-14,20.45  Juventus FC,(0-0)  US Cremonese,2,0,0,2,2022-23
2023-05-15,20.45  UC Sampdoria,(1-0)  Empoli FC,1,1,1,2,2022-23
2023-05-19,20.45  US Sassuolo Calcio,(1-0)  AC Monza,1,2,1,3,2022-23
2023-05-20,20.45  AC Milan,(3-1)  UC Sampdoria,5,1,1,6,2022-23
2023-05-20,15.00  US Cremonese,(0-3)  Bologna FC 1909,1,5,1,6,2022-23
2023-05-20,18.00  Atalanta BC,(1-1)  Hellas Verona FC,3,1,1,4,2022-23
2023-05-21,12.30  US Lecce,Spezia Calcio,0,0,0,0,2022-23
2023-05-21,15.00  Torino FC,(0-0)  ACF Fiorentina,1,1,1,2,2022-23
2023-05-21,18.00  SSC Napoli,(0-0)  FC Internazionale Milano,3,1,1,4,2022-23
2023-05-21,20.45  Udinese Calcio,(0-0)  SS Lazio,0,1,0,1,2022-23
2023-05-22,18.30  AS Roma,(0-1)  US Salernitana 1919,2,2,1,4,2022-23
2023-05-22,20.45  Empoli FC,(2-0)  Juventus FC,4,1,1,5,2022-23
2023-05-26,20.45  UC Sampdoria,(1-2)  US Sassuolo Calcio,2,2,1,4,2022-23
2023-05-27,18.00  ACF Fiorentina,(0-1)  AS Roma,2,1,1,3,2022-23
2023-05-27,20.45  FC Internazionale Milano,(2-1)  Atalanta BC,3,2,1,5,2022-23
2023-05-27,15.00  Spezia Calcio,(0-1)  Torino FC,0,4,0,4,2022-23
2023-05-27,US Salernitana 1919,(1-2)  Udinese Calcio,3,2,1,5,2022-23
2023-05-28,20.45  Juventus FC,(0-1)  AC Milan,0,1,0,1,2022-23
2023-05-28,12.30  Hellas Verona FC,(0-0)  Empoli FC,1,1,1,2,2022-23
2023-05-28,15.00  AC Monza,(0-0)  US Lecce,0,1,0,1,2022-23
2023-05-28,Bologna FC 1909,(0-1)  SSC Napoli,2,2,1,4,2022-23
2023-05-28,18.00  SS Lazio,(2-0)  US Cremonese,3,2,1,5,2022-23
2023-06-02,20.30  US Sassuolo Calcio,(0-0)  ACF Fiorentina,1,3,1,4,2022-23
2023-06-03,21.00  Empoli FC,(0-0)  SS Lazio,0,2,0,2,2022-23
2023-06-03,18.30  Torino FC,(0-1)  FC Internazionale Milano,0,1,0,1,2022-23
2023-06-03,US Cremonese,(1-0)  US Salernitana 1919,2,0,0,2,2022-23
2023-06-04,Atalanta BC,(2-0)  AC Monza,5,2,1,7,2022-23
2023-06-04,AC Milan,(1-0)  Hellas Verona FC,3,1,1,4,2022-23
2023-06-04,US Lecce,(1-0)  Bologna FC 1909,2,3,1,5,2022-23
2023-06-04,21.00  Udinese Calcio,(0-0)  Juventus FC,0,1,0,1,2022-23
2023-06-04,AS Roma,(1-1)  Spezia Calcio,2,1,1,3,2022-23
2023-06-04,18.30  SSC Napoli,(0-0)  UC Sampdoria,2,0,0,2,2022-23
2023-08-19,18.30  Empoli FC,(0-0)  Hellas Verona FC,0,1,0,1,2023-24
2023-08-19,Frosinone Calcio,(1-2)  SSC Napoli,1,3,1,4,2023-24
2023-08-19,20.45  Genoa CFC,(0-3)  ACF Fiorentina,1,4,1,5,2023-24
2023-08-19,FC Internazionale Milano,(1-0)  AC Monza,2,0,0,2,2023-24
2023-08-20,18.30  AS Roma,(1-1)  US Salernitana 1919,2,2,1,4,2023-24
2023-08-20,US Sassuolo Calcio,(0-0)  Atalanta BC,0,2,0,2,2023-24
2023-08-20,20.45  US Lecce,(0-1)  SS Lazio,2,1,1,3,2023-24
2023-08-20,Udinese Calcio,(0-3)  Juventus FC,0,3,0,3,2023-24
2023-08-21,20.45  Bologna FC 1909,(0-2)  AC Milan,0,2,0,2,2023-24
2023-08-21,18.30  Torino FC,Cagliari Calcio,0,0,0,0,2023-24
2023-08-26,AC Milan,(3-1)  Torino FC,4,1,1,5,2023-24
2023-08-26,20.45  Hellas Verona FC,(2-0)  AS Roma,2,1,1,3,2023-24
2023-08-26,AC Monza,(1-0)  Empoli FC,2,0,0,2,2023-24
2023-08-26,18.30  Frosinone Calcio,(2-0)  Atalanta BC,2,1,1,3,2023-24
2023-08-27,18.30  ACF Fiorentina,(2-0)  US Lecce,2,2,1,4,2023-24
2023-08-27,Juventus FC,(0-1)  Bologna FC 1909,1,1,1,2,2023-24
2023-08-27,20.45  SS Lazio,(0-1)  Genoa CFC,0,1,0,1,2023-24
2023-08-27,SSC Napoli,(1-0)  US Sassuolo Calcio,2,0,0,2,2023-24
2023-08-28,20.45  Cagliari Calcio,(0-2)  FC Internazionale Milano,0,2,0,2,2023-24
2023-08-28,18.30  US Salernitana 1919,(0-0)  Udinese Calcio,1,1,1,2,2023-24
2023-09-01,20.45  AS Roma,(0-1)  AC Milan,1,2,1,3,2023-24
2023-09-01,18.30  US Sassuolo Calcio,(1-0)  Hellas Verona FC,3,1,1,4,2023-24
2023-09-02,SSC Napoli,(1-1)  SS Lazio,1,2,1,3,2023-24
2023-09-02,20.45  Atalanta BC,(2-0)  AC Monza,3,0,0,3,2023-24
2023-09-02,18.30  Bologna FC 1909,(0-1)  Cagliari Calcio,2,1,1,3,2023-24
2023-09-02,Udinese Calcio,Frosinone Calcio,0,0,0,0,2023-24
2023-09-03,18.30  FC Internazionale Milano,(1-0)  ACF Fiorentina,4,0,0,4,2023-24
2023-09-03,Torino FC,(0-0)  Genoa CFC,1,0,0,1,2023-24
2023-09-03,20.45  Empoli FC,(0-1)  Juventus FC,0,2,0,2,2023-24
2023-09-03,US Lecce,(1-0)  US Salernitana 1919,2,0,0,2,2023-24
2023-09-16,15.00  Juventus FC,(2-0)  SS Lazio,3,1,1,4,2023-24
2023-09-16,18.00  FC Internazionale Milano,(2-0)  AC Milan,5,1,1,6,2023-24
2023-09-16,20.45  Genoa CFC,(1-0)  SSC Napoli,2,2,1,4,2023-24
2023-09-17,12.30  Cagliari Calcio,Udinese Calcio,0,0,0,0,2023-24
2023-09-17,15.00  Frosinone Calcio,(1-2)  US Sassuolo Calcio,4,2,1,6,2023-24
2023-09-17,AC Monza,(1-1)  US Lecce,1,1,1,2,2023-24
2023-09-17,18.00  ACF Fiorentina,(2-1)  Atalanta BC,3,2,1,5,2023-24
2023-09-17,20.45  AS Roma,(3-0)  Empoli FC,7,0,0,7,2023-24
2023-09-18,18.30  US Salernitana 1919,(0-2)  Torino FC,0,3,0,3,2023-24
2023-09-18,20.45  Hellas Verona FC,Bologna FC 1909,0,0,0,0,2023-24
2023-09-22,20.45  US Lecce,(0-0)  Genoa CFC,1,0,0,1,2023-24
2023-09-22,18.30  US Salernitana 1919,(0-1)  Frosinone Calcio,1,1,1,2,2023-24
2023-09-23,18.00  US Sassuolo Calcio,(2-1)  Juventus FC,4,2,1,6,2023-24
2023-09-23,20.45  SS Lazio,(1-1)  AC Monza,1,1,1,2,2023-24
2023-09-23,15.00  AC Milan,(1-0)  Hellas Verona FC,1,0,0,1,2023-24
2023-09-24,20.45  Torino FC,(0-0)  AS Roma,1,1,1,2,2023-24
2023-09-24,18.00  Bologna FC 1909,SSC Napoli,0,0,0,0,2023-24
2023-09-24,12.30  Empoli FC,(0-0)  FC Internazionale Milano,0,1,0,1,2023-24
2023-09-24,15.00  Atalanta BC,(1-0)  Cagliari Calcio,2,0,0,2,2023-24
2023-09-24,Udinese Calcio,(0-1)  ACF Fiorentina,0,2,0,2,2023-24
2023-09-26,20.45  Juventus FC,(0-0)  US Lecce,1,0,0,1,2023-24
2023-09-27,18.30  Cagliari Calcio,(1-2)  AC Milan,1,3,1,4,2023-24
2023-09-27,Empoli FC,(1-0)  US Salernitana 1919,1,0,0,1,2023-24
2023-09-27,Hellas Verona FC,(0-1)  Atalanta BC,0,1,0,1,2023-24
2023-09-27,20.45  FC Internazionale Milano,(1-0)  US Sassuolo Calcio,1,2,1,3,2023-24
2023-09-27,SS Lazio,(0-0)  Torino FC,2,0,0,2,2023-24
2023-09-27,SSC Napoli,(2-0)  Udinese Calcio,4,1,1,5,2023-24
2023-09-28,20.45  Genoa CFC,(2-1)  AS Roma,4,1,1,5,2023-24
2023-09-28,18.30  Frosinone Calcio,(0-1)  ACF Fiorentina,1,1,1,2,2023-24
2023-09-28,AC Monza,Bologna FC 1909,0,0,0,0,2023-24
2023-09-30,15.00  US Lecce,(0-1)  SSC Napoli,0,4,0,4,2023-24
2023-09-30,18.00  AC Milan,(0-0)  SS Lazio,2,0,0,2,2023-24
2023-09-30,20.45  US Salernitana 1919,(0-0)  FC Internazionale Milano,0,4,0,4,2023-24
2023-10-01,20.45  AS Roma,(1-0)  Frosinone Calcio,2,0,0,2,2023-24
2023-10-01,12.30  Bologna FC 1909,(1-0)  Empoli FC,3,0,0,3,2023-24
2023-10-01,15.00  Udinese Calcio,(1-2)  Genoa CFC,2,2,1,4,2023-24
2023-10-01,18.00  Atalanta BC,Juventus FC,0,0,0,0,2023-24
2023-10-02,Torino FC,Hellas Verona FC,0,0,0,0,2023-24
2023-10-02,20.45  ACF Fiorentina,(2-0)  Cagliari Calcio,3,0,0,3,2023-24
2023-10-02,18.30  US Sassuolo Calcio,(0-0)  AC Monza,0,1,0,1,2023-24
2023-10-06,18.30  Empoli FC,Udinese Calcio,0,0,0,0,2023-24
2023-10-06,20.45  US Lecce,(0-1)  US Sassuolo Calcio,1,1,1,2,2023-24
2023-10-07,15.00  FC Internazionale Milano,(2-1)  Bologna FC 1909,2,2,1,4,2023-24
2023-10-07,18.00  Juventus FC,(0-0)  Torino FC,2,0,0,2,2023-24
2023-10-07,20.45  Genoa CFC,(0-0)  AC Milan,0,1,0,1,2023-24
2023-10-08,20.45  SSC Napoli,(1-1)  ACF Fiorentina,1,3,1,4,2023-24
2023-10-08,12.30  AC Monza,(2-0)  US Salernitana 1919,3,0,0,3,2023-24
2023-10-08,15.00  Frosinone Calcio,(1-0)  Hellas Verona FC,2,1,1,3,2023-24
2023-10-08,SS Lazio,(2-1)  Atalanta BC,3,2,1,5,2023-24
